time,heat_target,temperature_feed,temperature_return,pressure_feed,pressure_return
2030-03-14 11:00:00,0.0,101.9,53.9,9.5,10
2030-03-14 12:00:00,0.0,100.3,53.9,9.5,10
2030-03-14 13:00:00,0.0,99.7,53.9,9.5,10
2030-03-14 14:00:00,-999983.2003360239,98.4,53.9,9.5,10
2030-03-14 15:00:00,-999983.2003359762,97.2,53.9,9.5,10
2030-03-14 16:00:00,-999974.8005040418,97.4,53.9,9.5,10
2030-03-14 17:00:00,-999983.2003359762,97.0,53.9,9.5,10
2030-03-14 18:00:00,-999974.8005039941,97.4,53.9,9.5,10
2030-03-14 19:00:00,-999983.2003359762,97.4,53.9,9.5,10
2030-03-14 20:00:00,-999983.2003359762,97.4,53.9,9.5,10
2030-03-14 21:00:00,-999974.8005039941,98.3,53.9,9.5,10
2030-03-14 22:00:00,-999983.2003359762,98.4,54.5,9.5,10
2030-03-14 23:00:00,-999983.2003359762,99.7,55.4,9.5,10
2030-03-15 00:00:00,-999974.8005040418,100.0,55.4,9.5,10
2030-03-15 01:00:00,-999983.2003359762,99.8,55.4,9.5,10
2030-03-15 02:00:00,-999974.8005039941,100.5,55.0,9.5,10
2030-03-15 03:00:00,-999983.2003359762,102.2,53.9,9.5,10
2030-03-15 04:00:00,-999983.2003360239,103.0,53.9,9.5,10
2030-03-15 05:00:00,-999974.8005039463,101.9,53.9,9.5,10
2030-03-15 06:00:00,-999983.2003360239,101.9,53.9,9.5,10
2030-03-15 07:00:00,-999983.2003359762,101.9,53.9,9.5,10
2030-03-15 08:00:00,-999974.8005039941,101.9,53.9,9.5,10
2030-03-15 09:00:00,0.0,101.9,53.9,9.5,10
2030-03-15 10:00:00,0.0,101.9,53.9,9.5,10
2030-03-15 11:00:00,0.0,101.6,53.9,9.5,10
2030-03-15 12:00:00,0.0,100.3,53.9,9.5,10
2030-03-15 13:00:00,0.0,100.3,53.9,9.5,10
2030-03-15 14:00:00,0.0,99.9,53.9,9.5,10
2030-03-15 15:00:00,-999983.2003359762,98.5,53.6,9.5,10
2030-03-15 16:00:00,-999974.8005040418,96.4,52.3,9.5,10
2030-03-15 17:00:00,-999983.2003359762,95.8,52.3,9.5,10
2030-03-15 18:00:00,-999983.2003359762,94.5,52.3,9.5,10
2030-03-15 19:00:00,-999974.8005039941,94.6,52.3,9.5,10
2030-03-15 20:00:00,-999983.2003360239,97.8,53.7,9.5,10
2030-03-15 21:00:00,-999974.8005039463,99.1,53.9,9.5,10
2030-03-15 22:00:00,-999983.2003360239,99.5,55.1,9.5,10
2030-03-15 23:00:00,0.0,100.3,55.4,9.5,10
2030-03-16 00:00:00,0.0,101.2,56.6,9.5,10
2030-03-16 01:00:00,0.0,103.7,55.6,9.5,10
2030-03-16 02:00:00,0.0,106.8,55.4,9.5,10
2030-03-16 03:00:00,0.0,109.5,55.4,9.5,10
2030-03-16 04:00:00,-999983.2003359762,114.5,54.2,9.5,10
2030-03-16 05:00:00,-999974.8005039941,115.5,53.9,9.5,10
2030-03-16 06:00:00,-999983.2003359762,115.5,54.7,9.5,10
2030-03-16 07:00:00,-999983.2003359762,114.8,55.4,9.5,10
2030-03-16 08:00:00,0.0,103.5,55.4,9.5,10
2030-03-16 09:00:00,989488.0952380109,101.8,55.4,9.5,10
2030-03-16 10:00:00,1000000.0000000378,103.5,55.4,9.5,10
2030-03-16 11:00:00,0.0,103.7,55.4,9.5,10
2030-03-16 12:00:00,0.0,99.6,55.1,9.5,10
2030-03-16 13:00:00,0.0,94.2,53.9,9.5,10
2030-03-16 14:00:00,0.0,88.8,53.9,9.5,10
2030-03-16 15:00:00,0.0,82.9,53.5,9.5,10
2030-03-16 16:00:00,0.0,82.1,50.8,9.5,10
2030-03-16 17:00:00,-999983.2003359762,91.1,50.8,9.5,10
2030-03-16 18:00:00,-999974.8005039941,94.6,50.9,9.5,10
2030-03-16 19:00:00,0.0,91.9,52.3,9.5,10
2030-03-16 20:00:00,0.0,95.4,52.3,9.5,10
2030-03-16 21:00:00,0.0,96.6,53.0,9.5,10
2030-03-16 22:00:00,0.0,97.1,53.9,9.5,10
2030-03-16 23:00:00,0.0,103.5,53.9,9.5,10
2030-03-17 00:00:00,0.0,103.2,52.5,9.5,10
2030-03-17 01:00:00,0.0,101.6,55.1,9.5,10
2030-03-17 02:00:00,0.0,104.8,55.4,9.5,10
2030-03-17 03:00:00,0.0,103.7,55.4,9.5,10
2030-03-17 04:00:00,0.0,99.7,55.1,9.5,10
2030-03-17 05:00:00,0.0,100.5,54.8,9.5,10
2030-03-17 06:00:00,0.0,100.8,55.4,9.5,10
2030-03-17 07:00:00,0.0,101.3,55.4,9.5,10
2030-03-17 08:00:00,0.0,101.3,53.9,9.5,10
2030-03-17 09:00:00,999999.9999999702,102.7,52.9,9.5,10
2030-03-17 10:00:00,999999.9999999702,102.0,53.9,9.5,10
2030-03-17 11:00:00,1000000.0000000378,100.6,53.9,9.5,10
2030-03-17 12:00:00,999999.9999999702,97.8,52.8,9.5,10
2030-03-17 13:00:00,1000000.0000000378,101.3,52.4,9.5,10
2030-03-17 14:00:00,0.0,99.9,52.7,9.5,10
2030-03-17 15:00:00,0.0,99.9,53.9,9.5,10
2030-03-17 16:00:00,0.0,98.5,53.9,9.5,10
2030-03-17 17:00:00,0.0,99.5,52.4,9.5,10
2030-03-17 18:00:00,0.0,101.4,52.4,9.5,10
2030-03-17 19:00:00,0.0,99.6,52.4,9.5,10
2030-03-17 20:00:00,0.0,100.7,52.4,9.5,10
2030-03-17 21:00:00,0.0,103.9,52.4,9.5,10
2030-03-17 22:00:00,0.0,104.0,53.9,9.5,10
2030-03-17 23:00:00,0.0,99.0,54.8,9.5,10
2030-03-18 00:00:00,0.0,98.1,53.9,9.5,10
2030-03-18 01:00:00,0.0,103.1,55.3,9.5,10
2030-03-18 02:00:00,0.0,105.8,55.4,9.5,10
2030-03-18 03:00:00,0.0,105.9,54.6,9.5,10
2030-03-18 04:00:00,0.0,107.1,54.8,9.5,10
2030-03-18 05:00:00,0.0,109.8,53.7,9.5,10
2030-03-18 06:00:00,0.0,110.0,53.8,9.5,10
2030-03-18 07:00:00,0.0,110.5,54.6,9.5,10
2030-03-18 08:00:00,0.0,102.8,53.9,9.5,10
2030-03-18 09:00:00,0.0,105.0,54.6,9.5,10
2030-03-18 10:00:00,999999.9999999702,105.3,54.5,9.5,10
2030-03-18 11:00:00,1000000.0000000378,104.1,55.4,9.5,10
2030-03-18 12:00:00,999999.9999999702,105.4,55.4,9.5,10
2030-03-18 13:00:00,1000000.0000000378,101.8,55.4,9.5,10
2030-03-18 14:00:00,999999.9999999702,102.9,55.2,9.5,10
2030-03-18 15:00:00,0.0,105.4,52.8,9.5,10
2030-03-18 16:00:00,0.0,104.0,52.3,9.5,10
2030-03-18 17:00:00,0.0,102.7,52.6,9.5,10
2030-03-18 18:00:00,0.0,101.3,53.0,9.5,10
2030-03-18 19:00:00,0.0,101.7,53.2,9.5,10
2030-03-18 20:00:00,0.0,104.7,54.1,9.5,10
2030-03-18 21:00:00,0.0,104.4,55.4,9.5,10
2030-03-18 22:00:00,0.0,104.1,55.4,9.5,10
2030-03-18 23:00:00,0.0,102.7,55.4,9.5,10
2030-03-19 00:00:00,0.0,105.0,55.4,9.5,10
2030-03-19 01:00:00,0.0,105.6,55.4,9.5,10
2030-03-19 02:00:00,0.0,102.3,55.4,9.5,10
2030-03-19 03:00:00,0.0,98.3,55.4,9.5,10
2030-03-19 04:00:00,0.0,102.1,55.2,9.5,10
2030-03-19 05:00:00,0.0,104.9,53.9,9.5,10
2030-03-19 06:00:00,0.0,105.4,54.9,9.5,10
2030-03-19 07:00:00,0.0,100.8,56.3,9.5,10
2030-03-19 08:00:00,0.0,96.3,55.9,9.5,10
2030-03-19 09:00:00,999999.9999999702,92.3,55.4,9.5,10
2030-03-19 10:00:00,1000000.0000000378,91.9,55.4,9.5,10
2030-03-19 11:00:00,999999.9999999702,96.5,54.6,9.5,10
2030-03-19 12:00:00,1000000.0000000378,94.7,53.9,9.5,10
2030-03-19 13:00:00,999999.9999999702,95.2,53.9,9.5,10
2030-03-19 14:00:00,0.0,92.2,53.9,9.5,10
2030-03-19 15:00:00,0.0,92.9,53.0,9.5,10
2030-03-19 16:00:00,0.0,91.2,52.3,9.5,10
2030-03-19 17:00:00,-999983.2003359762,90.8,52.3,9.5,10
2030-03-19 18:00:00,-999983.2003360239,91.4,52.3,9.5,10
2030-03-19 19:00:00,-999974.8005039463,92.5,52.3,9.5,10
2030-03-19 20:00:00,0.0,92.8,52.5,9.5,10
2030-03-19 21:00:00,0.0,90.6,53.9,9.5,10
2030-03-19 22:00:00,0.0,94.6,53.9,9.5,10
2030-03-19 23:00:00,0.0,93.8,54.6,9.5,10
2030-03-20 00:00:00,0.0,98.4,54.7,9.5,10
2030-03-20 01:00:00,0.0,96.3,55.3,9.5,10
2030-03-20 02:00:00,0.0,96.9,54.2,9.5,10
2030-03-20 03:00:00,0.0,96.5,53.8,9.5,10
2030-03-20 04:00:00,0.0,95.7,53.8,9.5,10
2030-03-20 05:00:00,0.0,94.3,52.8,9.5,10
2030-03-20 06:00:00,0.0,95.2,54.1,9.5,10
2030-03-20 07:00:00,0.0,94.3,55.3,9.5,10
2030-03-20 08:00:00,0.0,91.5,55.3,9.5,10
2030-03-20 09:00:00,0.0,92.4,55.3,9.5,10
2030-03-20 10:00:00,999999.9999999702,95.6,53.8,9.5,10
2030-03-20 11:00:00,1000000.0000000378,94.1,53.8,9.5,10
2030-03-20 12:00:00,999999.9999999702,92.8,53.8,9.5,10
2030-03-20 13:00:00,0.0,91.3,52.9,9.5,10
2030-03-20 14:00:00,0.0,93.0,52.3,9.5,10
2030-03-20 15:00:00,0.0,93.2,52.3,9.5,10
2030-03-20 16:00:00,-999983.2003360239,90.8,52.3,9.5,10
2030-03-20 17:00:00,-999983.2003359762,96.0,52.3,9.5,10
2030-03-20 18:00:00,-999974.8005039941,94.3,52.3,9.5,10
2030-03-20 19:00:00,-999983.2003359762,95.9,52.3,9.5,10
2030-03-20 20:00:00,-999974.8005039941,97.6,52.4,9.5,10
2030-03-20 21:00:00,-999983.2003359762,97.3,53.8,9.5,10
2030-03-20 22:00:00,0.0,97.5,54.1,9.5,10
2030-03-20 23:00:00,0.0,98.1,55.3,9.5,10
2030-03-21 00:00:00,0.0,99.4,54.7,9.5,10
2030-03-21 01:00:00,0.0,98.6,55.3,9.5,10
2030-03-21 02:00:00,0.0,98.2,55.3,9.5,10
2030-03-21 03:00:00,0.0,96.1,55.3,9.5,10
2030-03-21 04:00:00,-999983.2003359762,97.2,55.0,9.5,10
2030-03-21 05:00:00,-999974.8005040418,96.0,53.8,9.5,10
2030-03-21 06:00:00,-999983.2003359762,97.0,53.4,9.5,10
2030-03-21 07:00:00,-999983.2003359762,93.6,53.8,9.5,10
2030-03-21 08:00:00,0.0,94.6,52.8,9.5,10
2030-03-21 09:00:00,0.0,95.8,53.8,9.5,10
2030-03-21 10:00:00,0.0,98.7,53.8,9.5,10
2030-03-21 11:00:00,0.0,92.9,53.0,9.5,10
2030-03-21 12:00:00,0.0,90.2,52.3,9.5,10
2030-03-21 13:00:00,0.0,91.4,52.3,9.5,10
2030-03-21 14:00:00,0.0,93.8,52.3,9.5,10
2030-03-21 15:00:00,0.0,97.3,52.3,9.5,10
2030-03-21 16:00:00,-999974.8005039941,94.7,52.3,9.5,10
2030-03-21 17:00:00,-999983.2003360239,94.5,52.3,9.5,10
2030-03-21 18:00:00,-999974.8005039463,97.5,52.2,9.5,10
2030-03-21 19:00:00,-999983.2003360239,95.5,50.7,9.5,10
2030-03-21 20:00:00,-999983.2003359762,94.6,51.1,9.5,10
2030-03-21 21:00:00,-999974.8005039941,91.6,52.3,9.5,10
2030-03-21 22:00:00,-999983.2003359762,96.7,52.3,9.5,10
2030-03-21 23:00:00,-999974.8005039941,98.7,53.3,9.5,10
2030-03-22 00:00:00,-999983.2003360239,93.1,53.8,9.5,10
2030-03-22 01:00:00,-999983.2003359762,93.8,54.7,9.5,10
2030-03-22 02:00:00,-999974.8005039941,98.3,54.3,9.5,10
2030-03-22 03:00:00,-999983.2003360239,100.0,53.8,9.5,10
2030-03-22 04:00:00,-999983.2003359762,100.0,53.8,9.5,10
2030-03-22 05:00:00,-999974.8005039941,96.3,52.9,9.5,10
2030-03-22 06:00:00,-999983.2003359762,90.3,54.3,9.5,10
2030-03-22 07:00:00,-999974.8005039941,91.2,55.3,9.5,10
2030-03-22 08:00:00,0.0,96.8,55.3,9.5,10
2030-03-22 09:00:00,0.0,95.9,55.3,9.5,10
2030-03-22 10:00:00,0.0,93.9,54.5,9.5,10
2030-03-22 11:00:00,0.0,96.1,54.3,9.5,10
2030-03-22 12:00:00,0.0,94.2,55.3,9.5,10
2030-03-22 13:00:00,0.0,98.7,54.6,9.5,10
2030-03-22 14:00:00,0.0,95.3,53.7,9.5,10
2030-03-22 15:00:00,0.0,92.1,53.7,9.5,10
2030-03-22 16:00:00,-999983.2003359762,90.6,53.7,9.5,10
2030-03-22 17:00:00,-999983.2003359762,86.6,53.7,9.5,10
2030-03-22 18:00:00,-999974.8005040418,89.9,53.1,9.5,10
2030-03-22 19:00:00,-999983.2003359762,92.6,52.2,9.5,10
2030-03-22 20:00:00,-999983.2003359762,92.5,52.2,9.5,10
2030-03-22 21:00:00,-999974.8005039941,92.9,52.2,9.5,10
2030-03-22 22:00:00,-999983.2003360239,95.1,52.2,9.5,10
2030-03-22 23:00:00,-999974.8005039463,89.6,53.0,9.5,10
2030-03-23 00:00:00,-999983.2003360239,88.3,54.5,9.5,10
2030-03-23 01:00:00,-999983.2003359762,86.5,55.2,9.5,10
2030-03-23 02:00:00,-999974.8005039941,88.3,53.8,9.5,10
2030-03-23 03:00:00,-999983.2003359762,93.8,53.7,9.5,10
2030-03-23 04:00:00,-999974.8005039941,99.4,53.4,9.5,10
2030-03-23 05:00:00,-999983.2003360239,106.0,53.5,9.5,10
2030-03-23 06:00:00,-999983.2003359762,107.2,53.7,9.5,10
2030-03-23 07:00:00,-999974.8005039941,107.2,54.5,9.5,10
2030-03-23 08:00:00,0.0,105.7,55.2,9.5,10
2030-03-23 09:00:00,0.0,104.3,55.2,9.5,10
2030-03-23 10:00:00,1000000.0000000378,105.0,55.2,9.5,10
2030-03-23 11:00:00,0.0,105.8,55.2,9.5,10
2030-03-23 12:00:00,0.0,105.2,55.5,9.5,10
2030-03-23 13:00:00,999999.9999999702,102.8,56.7,9.5,10
2030-03-23 14:00:00,1000000.0000000378,99.7,56.7,9.5,10
2030-03-23 15:00:00,999999.9999999702,98.0,56.7,9.5,10
2030-03-23 16:00:00,-999983.2003360239,96.5,56.7,9.5,10
2030-03-23 17:00:00,-999983.2003359762,94.1,56.7,9.5,10
2030-03-23 18:00:00,-999974.8005039941,89.4,55.7,9.5,10
2030-03-23 19:00:00,-999983.2003359762,83.2,52.8,9.5,10
2030-03-23 20:00:00,-999974.8005039941,82.8,52.2,9.5,10
2030-03-23 21:00:00,-999983.2003359762,83.8,52.2,9.5,10
2030-03-23 22:00:00,-999983.2003360239,88.5,53.0,9.5,10
2030-03-23 23:00:00,-999974.8005039941,91.4,53.7,9.5,10
2030-03-24 00:00:00,-999983.2003359762,91.9,53.7,9.5,10
2030-03-24 01:00:00,-999983.2003360239,93.2,53.7,9.5,10
2030-03-24 02:00:00,-999974.8005039463,94.8,53.7,9.5,10
2030-03-24 03:00:00,-999983.2003360239,96.1,53.7,9.5,10
2030-03-24 04:00:00,-999974.8005039463,99.8,53.7,9.5,10
2030-03-24 05:00:00,-999983.2003360239,104.3,53.7,9.5,10
2030-03-24 06:00:00,0.0,106.9,55.0,9.5,10
2030-03-24 07:00:00,0.0,107.8,55.2,9.5,10
2030-03-24 08:00:00,0.0,110.8,55.8,9.5,10
2030-03-24 09:00:00,0.0,113.2,56.7,9.5,10
2030-03-24 10:00:00,0.0,112.0,55.4,9.5,10
2030-03-24 11:00:00,0.0,110.9,55.2,9.5,10
2030-03-24 12:00:00,0.0,109.3,55.2,9.5,10
2030-03-24 13:00:00,0.0,108.0,55.2,9.5,10
2030-03-24 14:00:00,0.0,106.1,55.2,9.5,10
2030-03-24 15:00:00,0.0,107.1,56.6,9.5,10
2030-03-24 16:00:00,0.0,105.5,56.1,9.5,10
2030-03-24 17:00:00,0.0,103.7,55.2,9.5,10
2030-03-24 18:00:00,0.0,99.4,55.1,9.5,10
2030-03-24 19:00:00,0.0,93.7,53.6,9.5,10
2030-03-24 20:00:00,0.0,91.8,53.6,9.5,10
2030-03-24 21:00:00,0.0,94.1,54.7,9.5,10
2030-03-24 22:00:00,0.0,98.2,55.2,9.5,10
2030-03-24 23:00:00,0.0,96.8,55.2,9.5,10
2030-03-25 00:00:00,0.0,96.5,55.9,9.5,10
2030-03-25 01:00:00,0.0,95.1,56.7,9.5,10
2030-03-25 02:00:00,0.0,0.0,0.0,9.5,10
2030-03-25 03:00:00,0.0,94.5,56.7,9.5,10
2030-03-25 04:00:00,0.0,92.4,55.2,9.5,10
2030-03-25 05:00:00,0.0,91.8,55.2,9.5,10
2030-03-25 06:00:00,0.0,98.6,55.2,9.5,10
2030-03-25 07:00:00,0.0,107.3,55.2,9.5,10
2030-03-25 08:00:00,999999.9999999702,110.1,55.2,9.5,10
2030-03-25 09:00:00,1000000.0000000378,111.5,56.2,9.5,10
2030-03-25 10:00:00,999999.9999999702,111.5,56.7,9.5,10
2030-03-25 11:00:00,1000000.0000000378,110.4,56.7,9.5,10
2030-03-25 12:00:00,999999.9999999702,109.6,56.7,9.5,10
2030-03-25 13:00:00,999999.9999999702,108.5,58.1,9.5,10
2030-03-25 14:00:00,1000000.0000000378,105.4,56.8,9.5,10
2030-03-25 15:00:00,999999.9999999702,100.9,57.3,9.5,10
2030-03-25 16:00:00,0.0,100.0,57.5,9.5,10
2030-03-25 17:00:00,0.0,99.6,56.7,9.5,10
2030-03-25 18:00:00,0.0,98.6,56.1,9.5,10
2030-03-25 19:00:00,0.0,93.7,54.6,9.5,10
2030-03-25 20:00:00,0.0,86.9,53.6,9.5,10
2030-03-25 21:00:00,0.0,85.6,53.6,9.5,10
2030-03-25 22:00:00,0.0,86.1,53.6,9.5,10
2030-03-25 23:00:00,0.0,88.1,53.6,9.5,10
2030-03-26 00:00:00,0.0,91.7,53.6,9.5,10
2030-03-26 01:00:00,0.0,94.7,53.6,9.5,10
2030-03-26 02:00:00,0.0,98.5,53.6,9.5,10
2030-03-26 03:00:00,0.0,101.0,53.6,9.5,10
2030-03-26 04:00:00,-999983.2003359762,105.9,53.6,9.5,10
2030-03-26 05:00:00,-999974.8005039941,108.8,53.6,9.5,10
2030-03-26 06:00:00,-999983.2003359762,111.3,53.6,9.5,10
2030-03-26 07:00:00,0.0,115.5,55.0,9.5,10
2030-03-26 08:00:00,0.0,117.0,55.2,9.5,10
2030-03-26 09:00:00,0.0,117.2,55.2,9.5,10
2030-03-26 10:00:00,0.0,115.4,56.4,9.5,10
2030-03-26 11:00:00,0.0,113.5,55.6,9.5,10
2030-03-26 12:00:00,0.0,112.9,55.4,9.5,10
2030-03-26 13:00:00,0.0,113.8,55.2,9.5,10
2030-03-26 14:00:00,0.0,112.0,55.2,9.5,10
2030-03-26 15:00:00,0.0,108.8,56.2,9.5,10
2030-03-26 16:00:00,0.0,106.6,55.9,9.5,10
2030-03-26 17:00:00,-999974.8005039941,104.1,56.7,9.5,10
2030-03-26 18:00:00,-999983.2003359762,103.1,56.7,9.5,10
2030-03-26 19:00:00,0.0,98.2,55.2,9.5,10
2030-03-26 20:00:00,0.0,91.2,54.6,9.5,10
2030-03-26 21:00:00,0.0,88.8,53.6,9.5,10
2030-03-26 22:00:00,0.0,93.3,53.9,9.5,10
2030-03-26 23:00:00,0.0,98.1,55.2,9.5,10
2030-03-27 00:00:00,0.0,100.5,55.2,9.5,10
2030-03-27 01:00:00,0.0,100.7,55.2,9.5,10
2030-03-27 02:00:00,0.0,100.7,55.2,9.5,10
2030-03-27 03:00:00,0.0,100.7,55.2,9.5,10
2030-03-27 04:00:00,0.0,110.5,55.2,9.5,10
2030-03-27 05:00:00,0.0,113.5,55.2,9.5,10
2030-03-27 06:00:00,0.0,114.4,54.4,9.5,10
2030-03-27 07:00:00,0.0,114.4,55.1,9.5,10
2030-03-27 08:00:00,0.0,114.4,55.1,9.5,10
2030-03-27 09:00:00,0.0,114.1,55.1,9.5,10
2030-03-27 10:00:00,999999.9999999702,111.3,55.1,9.5,10
2030-03-27 11:00:00,1000000.0000000378,111.3,55.1,9.5,10
2030-03-27 12:00:00,999999.9999999702,111.0,55.1,9.5,10
2030-03-27 13:00:00,1000000.0000000378,109.8,55.7,9.5,10
2030-03-27 14:00:00,0.0,108.1,56.6,9.5,10
2030-03-27 15:00:00,0.0,106.5,57.1,9.5,10
2030-03-27 16:00:00,999999.9999999702,104.9,58.2,9.5,10
2030-03-27 17:00:00,0.0,102.7,57.3,9.5,10
2030-03-27 18:00:00,0.0,99.6,57.3,9.5,10
2030-03-27 19:00:00,0.0,96.5,57.8,9.5,10
2030-03-27 20:00:00,0.0,90.7,56.0,9.5,10
2030-03-27 21:00:00,0.0,88.5,53.9,9.5,10
2030-03-27 22:00:00,0.0,88.5,52.1,9.5,10
2030-03-27 23:00:00,0.0,88.5,52.1,9.5,10
2030-03-28 00:00:00,0.0,89.2,53.3,9.5,10
2030-03-28 01:00:00,0.0,91.5,53.6,9.5,10
2030-03-28 02:00:00,0.0,93.6,53.6,9.5,10
2030-03-28 03:00:00,0.0,97.1,53.6,9.5,10
2030-03-28 04:00:00,0.0,99.9,53.6,9.5,10
2030-03-28 05:00:00,0.0,103.1,53.6,9.5,10
2030-03-28 06:00:00,0.0,106.3,53.6,9.5,10
2030-03-28 07:00:00,0.0,106.9,53.6,9.5,10
2030-03-28 08:00:00,0.0,108.3,54.6,9.5,10
2030-03-28 09:00:00,999999.9999999702,110.7,55.1,9.5,10
2030-03-28 10:00:00,1000000.0000000378,111.5,54.7,9.5,10
2030-03-28 11:00:00,999999.9999999702,106.2,55.4,9.5,10
2030-03-28 12:00:00,1000000.0000000378,105.1,55.1,9.5,10
2030-03-28 13:00:00,999999.9999999702,103.8,54.9,9.5,10
2030-03-28 14:00:00,1000000.0000000378,102.3,56.6,9.5,10
2030-03-28 15:00:00,999999.9999999702,98.9,56.6,9.5,10
2030-03-28 16:00:00,999999.9999999702,97.3,56.6,9.5,10
2030-03-28 17:00:00,1000000.0000000378,97.2,56.6,9.5,10
2030-03-28 18:00:00,999999.9999999702,92.8,56.2,9.5,10
2030-03-28 19:00:00,1000000.0000000378,83.2,55.1,9.5,10
2030-03-28 20:00:00,999999.9999999702,80.6,53.4,9.5,10
2030-03-28 21:00:00,1000000.0000000378,82.0,53.6,9.5,10
2030-03-28 22:00:00,999999.9999999702,89.6,53.6,9.5,10
2030-03-28 23:00:00,1000000.0000000378,92.4,52.4,9.5,10
2030-03-29 00:00:00,999999.9999999702,93.6,53.3,9.5,10
2030-03-29 01:00:00,999999.9999999702,94.3,53.5,9.5,10
2030-03-29 02:00:00,1000000.0000000378,94.3,54.9,9.5,10
2030-03-29 03:00:00,999999.9999999702,95.4,55.0,9.5,10
2030-03-29 04:00:00,1000000.0000000378,93.5,55.0,9.5,10
2030-03-29 05:00:00,999999.9999999702,96.8,54.7,9.5,10
2030-03-29 06:00:00,1000000.0000000378,98.5,53.5,9.5,10
2030-03-29 07:00:00,999999.9999999702,104.6,54.1,9.5,10
2030-03-29 08:00:00,1000000.0000000378,104.9,55.0,9.5,10
2030-03-29 09:00:00,999999.9999999702,106.5,55.0,9.5,10
2030-03-29 10:00:00,999999.9999999702,106.5,55.0,9.5,10
2030-03-29 11:00:00,1000000.0000000378,106.5,55.0,9.5,10
2030-03-29 12:00:00,999999.9999999702,104.7,55.0,9.5,10
2030-03-29 13:00:00,1000000.0000000378,104.9,55.0,9.5,10
2030-03-29 14:00:00,999999.9999999702,104.9,55.0,9.5,10
2030-03-29 15:00:00,1000000.0000000378,103.8,55.0,9.5,10
2030-03-29 16:00:00,999999.9999999702,103.3,55.0,9.5,10
2030-03-29 17:00:00,999999.9999999702,100.6,55.0,9.5,10
2030-03-29 18:00:00,1000000.0000000378,99.6,55.0,9.5,10
2030-03-29 19:00:00,999999.9999999702,99.6,53.9,9.5,10
2030-03-29 20:00:00,1000000.0000000378,100.3,53.5,9.5,10
2030-03-29 21:00:00,999999.9999999702,100.3,53.5,9.5,10
2030-03-29 22:00:00,1000000.0000000378,101.3,54.3,9.5,10
2030-03-29 23:00:00,999999.9999999702,101.7,55.0,9.5,10
2030-03-30 00:00:00,1000000.0000000378,100.9,55.7,9.5,10
2030-03-30 01:00:00,999999.9999999702,98.6,56.5,9.5,10
2030-03-30 02:00:00,999999.9999999702,99.5,56.5,9.5,10
2030-03-30 03:00:00,1000000.0000000378,99.3,56.5,9.5,10
2030-03-30 04:00:00,999999.9999999702,100.3,56.1,9.5,10
2030-03-30 05:00:00,1000000.0000000378,98.2,55.0,9.5,10
2030-03-30 06:00:00,999999.9999999702,100.7,55.0,9.5,10
2030-03-30 07:00:00,1000000.0000000378,101.8,55.0,9.5,10
2030-03-30 08:00:00,999999.9999999702,100.5,55.0,9.5,10
2030-03-30 09:00:00,1000000.0000000378,99.9,55.0,9.5,10
2030-03-30 10:00:00,999999.9999999702,98.8,55.0,9.5,10
2030-03-30 11:00:00,999999.9999999702,97.3,55.0,9.5,10
2030-03-30 12:00:00,1000000.0000000378,97.8,55.0,9.5,10
2030-03-30 13:00:00,999999.9999999702,96.6,55.0,9.5,10
2030-03-30 14:00:00,1000000.0000000378,96.5,55.0,9.5,10
2030-03-30 15:00:00,999999.9999999702,97.3,55.0,9.5,10
2030-03-30 16:00:00,1000000.0000000378,97.3,55.0,9.5,10
2030-03-30 17:00:00,999999.9999999702,95.7,55.0,9.5,10
2030-03-30 18:00:00,999999.9999999702,93.7,55.0,9.5,10
2030-03-30 19:00:00,1000000.0000000378,92.7,55.0,9.5,10
2030-03-30 20:00:00,999999.9999999702,92.7,54.5,9.5,10
2030-03-30 21:00:00,1000000.0000000378,92.7,53.5,9.5,10
2030-03-30 22:00:00,999999.9999999702,95.2,53.5,9.5,10
2030-03-30 23:00:00,1000000.0000000378,96.4,54.5,9.5,10
2030-03-31 00:00:00,999999.9999999702,97.3,55.0,9.5,10
2030-03-31 01:00:00,1000000.0000000378,97.8,55.0,9.5,10
2030-03-31 02:00:00,999999.9999999702,97.9,56.5,9.5,10
2030-03-31 03:00:00,999999.9999999702,98.9,55.6,9.5,10
2030-03-31 04:00:00,1000000.0000000378,97.3,55.0,9.5,10
2030-03-31 05:00:00,999999.9999999702,102.3,54.6,9.5,10
2030-03-31 06:00:00,1000000.0000000378,103.3,54.0,9.5,10
2030-03-31 07:00:00,999999.9999999702,104.2,55.0,9.5,10
2030-03-31 08:00:00,1000000.0000000378,104.9,55.0,9.5,10
2030-03-31 09:00:00,999999.9999999702,105.6,55.0,9.5,10
2030-03-31 10:00:00,1000000.0000000378,107.4,55.0,9.5,10
2030-03-31 11:00:00,999999.9999999702,109.2,55.0,9.5,10
2030-03-31 12:00:00,999999.9999999702,109.4,55.0,9.5,10
2030-03-31 13:00:00,1000000.0000000378,108.8,55.0,9.5,10
2030-03-31 14:00:00,999999.9999999702,112.7,55.0,9.5,10
2030-03-31 15:00:00,1000000.0000000378,109.4,55.0,9.5,10
2030-03-31 16:00:00,999999.9999999702,106.9,55.0,9.5,10
2030-03-31 17:00:00,1000000.0000000378,105.8,55.0,9.5,10
2030-03-31 18:00:00,999999.9999999702,104.5,55.0,9.5,10
2030-03-31 19:00:00,999999.9999999702,102.9,55.0,9.5,10
